CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
5bc2c7271eae   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-41   2.49%     41.5MiB / 9.717GiB    0.42%     308kB / 281kB     0B / 0B          12
6b53954ec18f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-40   5.18%     42.75MiB / 9.717GiB   0.43%     359kB / 321kB     0B / 0B          13
346b02bf059a   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-39   7.06%     41.82MiB / 9.717GiB   0.42%     322kB / 270kB     0B / 0B          13
ec526fb9108f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-38   9.02%     42.98MiB / 9.717GiB   0.43%     341kB / 285kB     0B / 0B          13
4bd893d8f205   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-37   5.04%     40.96MiB / 9.717GiB   0.41%     305kB / 248kB     0B / 0B          11
4b7cbfd980a4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-36   7.29%     41.67MiB / 9.717GiB   0.42%     337kB / 301kB     0B / 0B          12
228b8076f1f9   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-35   2.62%     42.85MiB / 9.717GiB   0.43%     342kB / 301kB     0B / 0B          12
2003026cabd4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-34   3.70%     43.33MiB / 9.717GiB   0.44%     298kB / 312kB     0B / 0B          13
68303e50046d   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-33   5.41%     42.79MiB / 9.717GiB   0.43%     355kB / 327kB     0B / 0B          12
e77df821cbe2   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-32   3.36%     42.89MiB / 9.717GiB   0.43%     350kB / 320kB     0B / 0B          12
539c2b4c67b0   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-31   4.17%     43.37MiB / 9.717GiB   0.44%     357kB / 319kB     0B / 0B          12
9e3f4766aa96   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-30   11.11%    44.62MiB / 9.717GiB   0.45%     346kB / 291kB     0B / 0B          14
00e3c7f10063   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-29   1.24%     41.21MiB / 9.717GiB   0.41%     306kB / 269kB     0B / 0B          12
5c20918fa9e9   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-28   7.70%     42.57MiB / 9.717GiB   0.43%     354kB / 281kB     0B / 0B          12
ca98f0315ad4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-27   5.31%     43.35MiB / 9.717GiB   0.44%     342kB / 287kB     0B / 0B          11
556fb3530332   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-26   4.37%     41.97MiB / 9.717GiB   0.42%     314kB / 280kB     0B / 0B          14
99876520ceaf   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-25   4.77%     43.67MiB / 9.717GiB   0.44%     353kB / 300kB     0B / 0B          11
19c6fed5bcf5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-24   3.42%     40.72MiB / 9.717GiB   0.41%     302kB / 276kB     0B / 0B          11
d94f5a398758   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-23   2.13%     40.36MiB / 9.717GiB   0.41%     299kB / 268kB     0B / 0B          13
a8f74f658cc5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-22   14.04%    44.11MiB / 9.717GiB   0.44%     369kB / 318kB     0B / 0B          10
545e0c7b0869   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-21   1.09%     41.86MiB / 9.717GiB   0.42%     315kB / 269kB     0B / 0B          12
7a91b39b6cca   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-20   1.73%     42.67MiB / 9.717GiB   0.43%     342kB / 319kB     0B / 0B          12
84aec2232309   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-19   6.08%     43.21MiB / 9.717GiB   0.43%     318kB / 315kB     0B / 0B          15
799664488d79   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-18   6.78%     43.46MiB / 9.717GiB   0.44%     379kB / 340kB     0B / 0B          13
