CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
f2621123b8c3   testground-sidecar                                               8.48%     21.57MiB / 7.764GiB   0.27%     120kB / 150kB     3.04MB / 1.95MB   12
08c06c1ab7a4   testground-influxdb                                              2.05%     97.85MiB / 7.764GiB   1.23%     48.3MB / 2.67MB   82.7MB / 29.4MB   21
91e3aed4e4bd   testground-sync-service                                          15.23%    50.34MiB / 7.764GiB   0.63%     3.2MB / 9.2MB     41.4MB / 0B       22
85ba6ad14e24   testground-redis                                                 0.15%     8.75MiB / 7.764GiB    0.11%     18.7kB / 0B       11.6MB / 0B       5
81fa98668db3   testground-grafana                                               0.12%     175.1MiB / 7.764GiB   2.20%     56kB / 12.6kB     138MB / 111kB     16
5b04da926e05   testground-goproxy                                               0.01%     222.7MiB / 7.764GiB   2.80%     1.29MB / 129MB    191MB / 16.4kB    19
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
60f1498862e4   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-49   7.23%     41.02MiB / 7.764GiB   0.52%     296kB / 223kB     0B / 0B           11
af8c224ab9e3   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-48   8.62%     42.13MiB / 7.764GiB   0.53%     343kB / 269kB     0B / 0B           12
d261eb014936   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-47   13.50%    42.27MiB / 7.764GiB   0.53%     344kB / 279kB     0B / 0B           13
56f11d83cd3a   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-46   6.86%     41.64MiB / 7.764GiB   0.52%     325kB / 251kB     0B / 0B           13
aa2477d3d888   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-45   6.04%     39.8MiB / 7.764GiB    0.50%     269kB / 209kB     0B / 0B           10
2b9b0a136ea6   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-44   5.48%     40.63MiB / 7.764GiB   0.51%     289kB / 232kB     0B / 0B           10
1f5c2be23310   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-43   6.05%     40.61MiB / 7.764GiB   0.51%     330kB / 263kB     0B / 0B           12
6b9cbd4ed3b7   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-42   5.29%     42.27MiB / 7.764GiB   0.53%     370kB / 299kB     0B / 0B           11
f4d06f256545   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-41   6.63%     40.42MiB / 7.764GiB   0.51%     290kB / 229kB     0B / 0B           12
1dbc4d1dff0a   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-40   6.40%     41.23MiB / 7.764GiB   0.52%     336kB / 264kB     0B / 0B           11
ebbd3187b756   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-39   7.81%     41.71MiB / 7.764GiB   0.52%     341kB / 258kB     0B / 0B           11
5c3bfea7b59c   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-38   6.05%     39.97MiB / 7.764GiB   0.50%     288kB / 253kB     0B / 0B           12
6a12523f11ee   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-37   7.19%     39.72MiB / 7.764GiB   0.50%     249kB / 193kB     0B / 0B           12
8a467c2d6edf   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-36   7.68%     40.86MiB / 7.764GiB   0.51%     312kB / 240kB     0B / 0B           12
91f82f072752   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-35   7.64%     40.27MiB / 7.764GiB   0.51%     313kB / 244kB     0B / 0B           10
f6554dbf81fe   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-34   5.04%     42.04MiB / 7.764GiB   0.53%     384kB / 321kB     0B / 0B           10
63c328718579   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-33   4.77%     40.43MiB / 7.764GiB   0.51%     323kB / 261kB     0B / 0B           13
bd0689cb2f89   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-32   9.69%     41.54MiB / 7.764GiB   0.52%     308kB / 256kB     0B / 0B           10
c6c31602a63b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-31   2.01%     41.23MiB / 7.764GiB   0.52%     351kB / 305kB     0B / 0B           12
a0e8eefe3607   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-30   6.74%     40.08MiB / 7.764GiB   0.50%     273kB / 242kB     0B / 0B           9
09fa8c2a3b7e   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-29   7.25%     41.11MiB / 7.764GiB   0.52%     308kB / 247kB     0B / 0B           10
bc22482e4701   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-28   14.65%    41.82MiB / 7.764GiB   0.53%     350kB / 281kB     0B / 0B           12
b55357cdc414   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-27   8.42%     40.69MiB / 7.764GiB   0.51%     314kB / 258kB     0B / 0B           10
b4577586924d   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-26   3.98%     41.34MiB / 7.764GiB   0.52%     360kB / 288kB     0B / 0B           10
1aa24fbda040   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-25   4.81%     41.29MiB / 7.764GiB   0.52%     347kB / 271kB     0B / 0B           10
20f3e0da0b3f   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-24   5.97%     41.7MiB / 7.764GiB    0.52%     343kB / 294kB     0B / 0B           12
87e074b2248b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-23   7.27%     41.61MiB / 7.764GiB   0.52%     370kB / 293kB     0B / 0B           11
2923995f0fd5   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-22   7.66%     40.6MiB / 7.764GiB    0.51%     342kB / 293kB     0B / 0B           12
2772ad8d97bb   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-21   8.19%     40.62MiB / 7.764GiB   0.51%     315kB / 270kB     0B / 0B           12
e636502e79ac   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-20   3.17%     42.41MiB / 7.764GiB   0.53%     378kB / 335kB     0B / 0B           10
bc0e866e4367   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-19   10.81%    42.1MiB / 7.764GiB    0.53%     319kB / 274kB     0B / 0B           11
a1d9ff378b98   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-18   5.78%     39.9MiB / 7.764GiB    0.50%     290kB / 244kB     0B / 0B           12
2ea266dc4fd9   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-17   2.21%     42.52MiB / 7.764GiB   0.53%     393kB / 343kB     0B / 0B           11
0c4a8ab2bcc2   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-16   6.30%     41.86MiB / 7.764GiB   0.53%     306kB / 256kB     0B / 0B           9
370a845cca5e   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-15   16.98%    43.01MiB / 7.764GiB   0.54%     330kB / 289kB     0B / 0B           12
fd0c0402902b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-14   7.58%     41.13MiB / 7.764GiB   0.52%     350kB / 312kB     0B / 0B           12
ab0e7b4e4f4b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-13   7.26%     41.77MiB / 7.764GiB   0.53%     351kB / 301kB     0B / 0B           13
7f442805dd14   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-12   5.73%     40.77MiB / 7.764GiB   0.51%     299kB / 248kB     0B / 0B           10
e8a5a5116869   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-11   9.80%     40.11MiB / 7.764GiB   0.50%     267kB / 219kB     0B / 0B           11
