CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
5eb6169a66ac   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-43   6.86%     38.6MiB / 9.717GiB    0.39%     192kB / 134kB     0B / 0B          13
942b8a9a6fd7   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-42   8.07%     37.79MiB / 9.717GiB   0.38%     155kB / 119kB     0B / 0B          10
1d162fd62c16   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-41   7.01%     38.47MiB / 9.717GiB   0.39%     190kB / 144kB     0B / 0B          11
3c8f0431a8d3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-40   7.34%     38.96MiB / 9.717GiB   0.39%     192kB / 143kB     0B / 0B          10
4979cbedbde5   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-39   5.53%     37.24MiB / 9.717GiB   0.37%     165kB / 118kB     0B / 0B          10
f06767c54a13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-38   7.64%     38.44MiB / 9.717GiB   0.39%     184kB / 135kB     0B / 0B          12
a29ab497df66   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-37   8.51%     38.64MiB / 9.717GiB   0.39%     169kB / 129kB     0B / 0B          11
9d4aee1e6f4a   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-36   7.84%     36.12MiB / 9.717GiB   0.36%     132kB / 80.7kB    0B / 0B          10
0512957e7dba   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-35   8.64%     38.39MiB / 9.717GiB   0.39%     204kB / 158kB     0B / 0B          11
884e5f932fe3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-34   9.05%     38.31MiB / 9.717GiB   0.39%     209kB / 168kB     0B / 0B          11
d082c7960f13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-33   8.29%     38.88MiB / 9.717GiB   0.39%     207kB / 166kB     0B / 0B          12
565034612a11   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-32   12.66%    40.18MiB / 9.717GiB   0.40%     211kB / 161kB     0B / 0B          11
598e4be63194   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-31   6.43%     38.91MiB / 9.717GiB   0.39%     180kB / 137kB     0B / 0B          13
a6bcdffe09b9   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-30   6.85%     37.48MiB / 9.717GiB   0.38%     124kB / 89.4kB    0B / 0B          10
e6b25d740e07   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-29   9.87%     39.71MiB / 9.717GiB   0.40%     185kB / 167kB     0B / 0B          12
c3e4dee5bded   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-28   8.05%     37.87MiB / 9.717GiB   0.38%     166kB / 127kB     0B / 0B          10
962dd7e9af39   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-27   5.99%     37.63MiB / 9.717GiB   0.38%     163kB / 125kB     0B / 0B          11
d862aa200092   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-26   8.57%     38.57MiB / 9.717GiB   0.39%     219kB / 180kB     0B / 0B          11
4e9ec8ea014e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-25   8.92%     37.92MiB / 9.717GiB   0.38%     168kB / 141kB     0B / 0B          11
51f7375d52ea   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-24   5.45%     38.14MiB / 9.717GiB   0.38%     180kB / 138kB     0B / 0B          11
af70446ba00e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-23   6.80%     37.25MiB / 9.717GiB   0.37%     139kB / 113kB     0B / 0B          10
1b19bfb8092f   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-22   7.70%     38.93MiB / 9.717GiB   0.39%     193kB / 164kB     0B / 0B          11
2c6f12ffd986   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-21   6.98%     37.53MiB / 9.717GiB   0.38%     121kB / 93.4kB    0B / 0B          10
0b4d938c1297   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-20   7.88%     38.35MiB / 9.717GiB   0.39%     224kB / 196kB     0B / 0B          11
feba19572066   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-19   10.50%    39.15MiB / 9.717GiB   0.39%     179kB / 156kB     0B / 0B          11
230d72181cbd   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-18   6.32%     38.89MiB / 9.717GiB   0.39%     184kB / 148kB     0B / 0B          11
