CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
bd48cd108a87   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-47   1.10%     35.82MiB / 9.717GiB   0.36%     42.4kB / 11.7kB   0B / 0B           10
b126bfcd4d50   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-46   0.77%     35.16MiB / 9.717GiB   0.35%     41.2kB / 12.3kB   0B / 0B           9
89f5d158f7d1   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-45   7.11%     37.66MiB / 9.717GiB   0.38%     81.9kB / 44.5kB   0B / 0B           11
0ae58974ba93   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-44   1.16%     35.48MiB / 9.717GiB   0.36%     39.1kB / 11kB     0B / 0B           9
268ffe192b63   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-43   2.80%     35.93MiB / 9.717GiB   0.36%     54.9kB / 21.1kB   90.1kB / 0B       9
3800b006827b   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-42   5.04%     36.86MiB / 9.717GiB   0.37%     76.6kB / 32.1kB   0B / 0B           12
9216f05165aa   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-41   3.43%     36MiB / 9.717GiB      0.36%     42.8kB / 11kB     57.3kB / 0B       9
c5de23a5a7bb   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-40   1.23%     37.2MiB / 9.717GiB    0.37%     44.8kB / 12.6kB   188kB / 0B        10
d4d5eae31bd8   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-39   6.35%     38.75MiB / 9.717GiB   0.39%     106kB / 58.4kB    0B / 0B           10
bd7503d4c843   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-38   2.57%     35.16MiB / 9.717GiB   0.35%     44.1kB / 10.9kB   0B / 0B           9
