CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
16f57b8c8ad6   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-48   5.85%     35.69MiB / 9.717GiB   0.36%     23.5kB / 7.26kB   0B / 0B           9
fdefd8cb3a79   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-47   4.40%     36.54MiB / 9.717GiB   0.37%     42.5kB / 9.22kB   0B / 0B           10
8e5db222a566   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-46   24.56%    34.6MiB / 9.717GiB    0.35%     8.46kB / 6.62kB   0B / 0B           10
82c0ba309d01   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-45   3.29%     35.75MiB / 9.717GiB   0.36%     40.7kB / 8.22kB   0B / 0B           9
71a402c4e87e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-44   30.19%    30.5MiB / 9.717GiB    0.31%     19.3kB / 6.88kB   0B / 0B           10
e4716a13da82   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-43   4.10%     35.48MiB / 9.717GiB   0.36%     26.1kB / 9.22kB   0B / 0B           10
984c5b4b3ad0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-42   3.65%     35.1MiB / 9.717GiB    0.35%     26.1kB / 8.77kB   0B / 0B           10
e33ba9979055   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-41   4.81%     36.51MiB / 9.717GiB   0.37%     40.2kB / 8.43kB   0B / 0B           10
8139b4ba9efe   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-40   2.54%     35.52MiB / 9.717GiB   0.36%     41.4kB / 10.8kB   0B / 0B           9
db2dc9cc421e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-39   3.34%     35.88MiB / 9.717GiB   0.36%     42.6kB / 9.51kB   0B / 0B           9
75d24b39ae1f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-38   3.16%     36.97MiB / 9.717GiB   0.37%     28.9kB / 10.2kB   0B / 0B           9
47c0e83b45d2   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-37   3.40%     35.97MiB / 9.717GiB   0.36%     27.5kB / 9.03kB   0B / 0B           10
e6cdd6c112ba   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-36   2.59%     35.16MiB / 9.717GiB   0.35%     43kB / 12.1kB     0B / 0B           9
22a72331d497   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-35   2.47%     34.65MiB / 9.717GiB   0.35%     7.62kB / 6.9kB    0B / 0B           10
f32c7e2e3981   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-34   2.25%     36.29MiB / 9.717GiB   0.36%     42.5kB / 10.6kB   0B / 0B           9
3ed7fdaface0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-33   2.89%     34.89MiB / 9.717GiB   0.35%     27.9kB / 9.76kB   0B / 0B           9
bcf3830f3371   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-32   6.17%     35.73MiB / 9.717GiB   0.36%     41.9kB / 10.2kB   0B / 0B           9
7158867fdb3d   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-31   2.74%     35.2MiB / 9.717GiB    0.35%     43.1kB / 10.4kB   0B / 0B           9
f969fb059784   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-30   3.96%     36.27MiB / 9.717GiB   0.36%     42.2kB / 9.14kB   0B / 0B           10
bb3cab942a05   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-29   6.19%     36.06MiB / 9.717GiB   0.36%     27.2kB / 8.04kB   0B / 0B           9
8dee8a87c353   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-28   3.79%     36MiB / 9.717GiB      0.36%     43.5kB / 11.1kB   0B / 0B           9
4ef37d0ee25c   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-27   3.48%     35.99MiB / 9.717GiB   0.36%     27.7kB / 9.3kB    0B / 0B           9
4af917b5885f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-26   3.20%     35.52MiB / 9.717GiB   0.36%     28.5kB / 9.79kB   0B / 0B           9
6ab25dd629dc   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-25   3.86%     35.74MiB / 9.717GiB   0.36%     43.2kB / 11.1kB   0B / 0B           9
d466a20cda5c   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-24   2.85%     36.41MiB / 9.717GiB   0.37%     44.4kB / 12.6kB   0B / 0B           9
ccfa24e95c69   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-23   3.53%     34.82MiB / 9.717GiB   0.35%     28kB / 8.84kB     0B / 0B           9
d05d7ad5af13   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-22   4.89%     35.48MiB / 9.717GiB   0.36%     27.8kB / 9.4kB    0B / 0B           10
abc0f748c0c0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-21   3.93%     35.68MiB / 9.717GiB   0.36%     43.4kB / 10.1kB   0B / 0B           10
a56bd81607dc   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-20   4.08%     37.16MiB / 9.717GiB   0.37%     43.3kB / 11.3kB   0B / 0B           9
76166d60e750   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-19   4.15%     37.02MiB / 9.717GiB   0.37%     44.5kB / 11.3kB   0B / 0B           9
42f5ae23b29d   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-18   2.33%     37.26MiB / 9.717GiB   0.37%     44.6kB / 11.7kB   0B / 0B           9
