CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
0aacd8c4c0e7   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-0    7.51%     39.22MiB / 9.717GiB   0.39%     179kB / 154kB     0B / 0B          11
f1167b9c7c43   testground-sidecar                                               5.78%     20.55MiB / 9.717GiB   0.21%     58.1kB / 73.1kB   561kB / 549kB    12
cea52fb62cf0   testground-influxdb                                              9.07%     35.02MiB / 9.717GiB   0.35%     12.1MB / 607kB    520kB / 19.8MB   25
0eba4810562a   testground-sync-service                                          6.04%     31.89MiB / 9.717GiB   0.32%     1.39MB / 4.37MB   365kB / 0B       21
0e8f72f6ad2d   testground-redis                                                 0.25%     5.969MiB / 9.717GiB   0.06%     9.5kB / 0B        0B / 0B          5
068395f890ea   testground-grafana                                               1.74%     173.9MiB / 9.717GiB   1.75%     22.4kB / 4.24kB   180kB / 74MB     17
ea413a91af20   testground-goproxy                                               0.01%     38.86MiB / 9.717GiB   0.39%     709kB / 64.7MB    332kB / 8.19kB   19
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
4cd09dbc9e1f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-49   6.25%     42.34MiB / 9.717GiB   0.43%     334kB / 270kB     0B / 0B          13
71170ad5fae8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-48   8.23%     42.23MiB / 9.717GiB   0.42%     328kB / 260kB     0B / 0B          14
9d0cb9717e67   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-47   2.20%     43.35MiB / 9.717GiB   0.44%     368kB / 314kB     0B / 0B          15
eb0f09333ceb   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-46   5.07%     40.65MiB / 9.717GiB   0.41%     301kB / 273kB     0B / 0B          12
724d540610e2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-45   4.48%     42.32MiB / 9.717GiB   0.43%     365kB / 288kB     0B / 0B          13
2b7a01a85c9a   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-44   7.24%     42.39MiB / 9.717GiB   0.43%     391kB / 341kB     0B / 0B          13
7764c337035b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-43   9.50%     43.24MiB / 9.717GiB   0.43%     362kB / 315kB     0B / 0B          16
347dce852e8d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-42   6.50%     42.6MiB / 9.717GiB    0.43%     341kB / 280kB     0B / 0B          10
0a5422b9966d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-41   2.69%     42.03MiB / 9.717GiB   0.42%     351kB / 304kB     0B / 0B          16
f5ba5f6281be   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-40   3.07%     42.87MiB / 9.717GiB   0.43%     401kB / 341kB     0B / 0B          13
8b6747a4ab7e   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-39   8.36%     42.95MiB / 9.717GiB   0.43%     355kB / 303kB     0B / 0B          11
c64d8639dae1   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-38   3.88%     42.04MiB / 9.717GiB   0.42%     365kB / 307kB     0B / 0B          11
43563e89c293   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-37   0.79%     41.72MiB / 9.717GiB   0.42%     351kB / 301kB     0B / 0B          11
a92ac4aeaecd   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-36   1.25%     41.8MiB / 9.717GiB    0.42%     324kB / 274kB     0B / 0B          11
e5760b61cff4   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-35   2.77%     42.72MiB / 9.717GiB   0.43%     349kB / 295kB     0B / 0B          13
4f9be8b0c2e3   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-34   3.83%     40.58MiB / 9.717GiB   0.41%     304kB / 244kB     0B / 0B          10
5c7211c831d8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-33   7.24%     43.05MiB / 9.717GiB   0.43%     384kB / 332kB     0B / 0B          12
4aab8e33972b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-32   5.08%     42.57MiB / 9.717GiB   0.43%     368kB / 319kB     0B / 0B          15
de76347876d2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-31   3.90%     41.68MiB / 9.717GiB   0.42%     345kB / 289kB     0B / 0B          11
20df1af230f0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-30   2.93%     40.62MiB / 9.717GiB   0.41%     331kB / 286kB     0B / 0B          11
8c97e733c1b7   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-29   10.22%    44.75MiB / 9.717GiB   0.45%     398kB / 330kB     0B / 0B          12
