CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
dfdd432e038a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-17   3.50%     35.15MiB / 9.717GiB   0.35%     72.9kB / 65.7kB   0B / 0B           9
346018aaa3e2   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-16   8.03%     37.84MiB / 9.717GiB   0.38%     131kB / 99.2kB    0B / 0B           10
ba177237ff7d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-15   3.99%     34.99MiB / 9.717GiB   0.35%     47.3kB / 43.3kB   0B / 0B           10
d37749baa03e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-14   6.95%     39MiB / 9.717GiB      0.39%     175kB / 124kB     0B / 0B           12
a48c7b382007   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-13   8.68%     37.57MiB / 9.717GiB   0.38%     143kB / 96.6kB    0B / 0B           12
3256d98336e8   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-12   8.38%     38.34MiB / 9.717GiB   0.39%     152kB / 105kB     0B / 0B           11
86021255cc5d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-11   6.30%     36.21MiB / 9.717GiB   0.36%     54.1kB / 20.6kB   0B / 0B           10
48e8988cc687   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-10   7.65%     36.39MiB / 9.717GiB   0.37%     63.4kB / 37.1kB   0B / 0B           9
c28bb61d04f5   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-9    5.17%     35.09MiB / 9.717GiB   0.35%     45.6kB / 21.7kB   0B / 0B           9
06c7b51e49a0   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-8    6.11%     38.54MiB / 9.717GiB   0.39%     154kB / 99.3kB    0B / 0B           10
fb6ce3c5f92e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-7    7.31%     37.52MiB / 9.717GiB   0.38%     154kB / 108kB     0B / 0B           12
b8c95223015a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-6    12.25%    40.03MiB / 9.717GiB   0.40%     164kB / 118kB     0B / 0B           11
